Name,Address,Province,lon,lat
Minden Pharmasave,K0M 2K0,Ontario,-78.8053849,44.9560414
Airport Pharmacy,L4T 0A4,Ontario,-79.6521403,43.7101347
Allwell Pharmacy,L4Z 2V5,Ontario,-79.6409121,43.6159538
Apple-Hills Medical Pharmacy,L4Y 2N8,Ontario,-79.5983551,43.6133226
Bristol Pharmacy,L5R 3Z1,Ontario,-79.6714355,43.6021036
Carl's IDA Pharmacy,L5G 3H2,Ontario,-79.5875591,43.5599677
Clarkson Pharmachoice,L5J 4P1,Ontario,-79.625822,43.5152922
Costco Pharmacy,L4X 1L4,Ontario,-79.5779031,43.6109261
Costco Pharmacy,L5L 6A2,Ontario,-79.6659981,43.5485553
Costco Pharmacy,L5R 3S9,Ontario,-79.6905512,43.6120102
Dixie 5 Pharmacy,L4Y 2C6,Ontario,-79.5897535,43.6054064
Drewport Pharmacy,L4T 0A7,Ontario,-79.6538669,43.709541
DrugSmart Pharmacy,L5P 1B2,Ontario,-79.6628408,43.6691521
Dundas Clinical Pharmacy,L5A 1W1,Ontario,-79.6150293,43.5820263
Dunwin Pharmacy,L5L 3C1,Ontario,-79.6703831,43.5339347
Erin Mills IDA Pharmacy,L5L 3P9,Ontario,-79.6884469,43.5511919
Erindale Medical Pharmacy,L5C 1M6,Ontario,-79.651,43.5627241
Extra Mile Pharmacy,L5N 7C7,Ontario,-79.7794118,43.594646
First Place Pharmacy,L5B 3A8,Ontario,-79.6110804,43.5704463
Food Basics Pharmacy,L5B 1N5,Ontario,-79.615468,43.5790206
Grand Park Pharmacy,L5B 4L1,Ontario,-79.6449474,43.5769596
Green Bay Pharmacy & Medical Centre,L5L 2V8,Ontario,-79.6828352,43.5245061
Heritage Hills Pharmacy,L5R 1Y4,Ontario,-79.6602097,43.599299
Hooper's Pharmacy,L5G 1E1,Ontario,-79.5847502,43.5528725
Inter Pharmacy,L4Z 3K6,Ontario,-79.6461755,43.6134645
J. C. Pharmacy,L4Y 4G6,Ontario,-79.5950857,43.5984517
King Medical Arts Pharmacy,L5B 4A2,Ontario,-79.6166965,43.5783901
Life Watch Pharmacy,L5B 1H4,Ontario,-79.6166965,43.5795787
Lighthouse Pharmacy,L5G 1G5,Ontario,-79.5779908,43.5584205
Loblaw,L5R 3X9,Ontario,-79.6891483,43.6148528
Loblaw,L5M 6J3,Ontario,-79.715448,43.5533444
Loblaw,L5H 1G3,Ontario,-79.5889635,43.5482047
Meadowvale Pharmacy,L5N 4C4,Ontario,-79.7648706,43.5830824
Medical Building Pharmacy,L5B 1B6,Ontario,-79.6082722,43.5740528
Metro Pharmacy,L5G 2Y4,Ontario,-79.6022167,43.5627238
Metro Pharmacy,L5K 1T9,Ontario,-79.6523157,43.5309503
Metro Pharmacy,L5N 7L7,Ontario,-79.7781855,43.5830933
Mi Clinic Pharmacy,L5M 6J3,Ontario,-79.715448,43.5533444
Midnite Pharmacy,L5A 2H1,Ontario,-79.6166965,43.5807674
NKS Health,L5A 3V8,Ontario,-79.6125722,43.5828414
No Frills,L5L 3A2,Ontario,-79.6843258,43.5449439
No Frills,L5R 3V2,Ontario,-79.667226,43.593105
No Frills,L5V 2A8,Ontario,-79.713169,43.5990613
No Frills,L5E 1V4,Ontario,-79.5691239,43.5943785
Pharmasave Erin Creek Pharmacy,L5N 3E7,Ontario,-79.740338,43.5891892
Prime Medical Pharmacy,L4Y 4C5,Ontario,-79.5915968,43.5899069
Professional Medical Pharmacy,L4X 2Z9,Ontario,-79.6012513,43.6233121
Quick-Med Pharmacy,L4T 4H7,Ontario,-79.6332796,43.7135255
Real Canadian Superstore,L5C 1T7,Ontario,-79.6467018,43.5780112
Real Canadian Superstore,L5N 8E1,Ontario,-79.7883455,43.5967872
Rexall,L5M 0R4,Ontario,-79.7337639,43.560612
Rexall,L5N 7L7,Ontario,-79.7781855,43.5830933
Rexall,L5J 2Z1,Ontario,-79.639333,43.5187581
Rexall,L5A 3Y1,Ontario,-79.6266994,43.6026272
Rexall,L5V 1N3,Ontario,-79.6828352,43.5792216
Rexall,L4Y 2A0,Ontario,-79.586502,43.609484
Rexall,L5V 2A8,Ontario,-79.713169,43.5990613
Rite Care Pharmacy,L5H 3R2,Ontario,-79.5893146,43.5488316
River Run Pharmacy,L5M 4Z1,Ontario,-79.6987924,43.586169
Robinson's IDA Pharmacy,L5M 1L2,Ontario,-79.7142209,43.5825162
Shoppers Drug Mart,L5B 2C9,Ontario,-79.6424911,43.5930784
Shoppers Drug Mart,L4W 3Z3,Ontario,-79.5958098,43.636023
Shoppers Drug Mart,L5N 3M4,Ontario,-79.739637,43.5748593
Shoppers Drug Mart,L5L 3R4,Ontario,-79.6877454,43.5374471
Shoppers Drug Mart,L4Y 1A6,Ontario,-79.5742159,43.5926186
Shoppers Drug Mart,L4Y 2N6,Ontario,-79.6014269,43.6115997
Shoppers Drug Mart,L5H 1G9,Ontario,-79.5943177,43.5434179
Shoppers Drug Mart,L5L 2W1,Ontario,-79.6849396,43.5258875
Shoppers Drug Mart,L5J 2Y4,Ontario,-79.6263484,43.5041809
Shoppers Drug Mart,L5M 1K8,Ontario,-79.7164999,43.5828713
Shoppers Drug Mart,L5M 4Z5,Ontario,-79.71089,43.5603651
Shoppers Drug Mart,L5M 4N4,Ontario,-79.7010718,43.5624479
Shoppers Drug Mart,L4Y 2X3,Ontario,-79.6173985,43.6084592
Shoppers Drug Mart,L5G 1H9,Ontario,-79.5708798,43.5675015
Shoppers Drug Mart,L5K 1T9,Ontario,-79.6523157,43.5309503
Shoppers Drug Mart,L5A 3W9,Ontario,-79.6259975,43.592463
Shoppers Drug Mart,L4Z 3X7,Ontario,-79.65407,43.6086902
Shoppers Drug Mart,L4W 1V5,Ontario,-79.6045863,43.6252506
Shoppers Drug Mart,L4T 2T9,Ontario,-79.6382803,43.719687
Shoppers Drug Mart,L5N 8A2,Ontario,-79.747348,43.6219074
Shoppers Drug Mart,L5L 3A2,Ontario,-79.6843258,43.5449439
Shoppers Drug Mart,L5R 4A3,Ontario,-79.6798539,43.5990076
Shoppers Drug Mart,L5B 4L2,Ontario,-79.6270504,43.5738391
Shoppers Drug Mart,L5B 0H2,Ontario,-79.6128355,43.5774424
Shoppers Drug Mart,L5B 4M6,Ontario,-79.6463509,43.5824369
Shoppers Drug Mart,L5W 1W7,Ontario,-79.7179023,43.6364655
Shoppers Drug Mart,L5V 2P3,Ontario,-79.6954609,43.5863123
Shoppers Drug Mart,L5M 5S5,Ontario,-79.741039,43.5696351
Shoppers Drug Mart,L5N 2W7,Ontario,-79.7576868,43.5831775
Shoppers Simply Pharmacy,L4T 4E3,Ontario,-79.6300334,43.7143401
Sobeys Pharmacy,L5M 7L9,Ontario,-79.7431421,43.5585266
Surecare Pharmacy,L5K 2M6,Ontario,-79.6800293,43.5260361
The Chase Pharmacy,L5M 5Y7,Ontario,-79.7005458,43.5652246
Truscott Pharmacy,L5J 2B4,Ontario,-79.6484562,43.5124491
Unicare Pharmacy Of Mississauga,L5B 3X9,Ontario,-79.6379294,43.5834511
Village Square Pharmacy,L5M 1X3,Ontario,-79.7124678,43.5817629
Wal-Mart Pharmacy,L5V 2N6,Ontario,-79.6903758,43.6070934
Wal-Mart Pharmacy,L5L 5Z5,Ontario,-79.6828352,43.5447341
Wal-Mart Pharmacy,L5N 8E1,Ontario,-79.7883455,43.5967872
Wal-Mart Pharmacy,L5M 4Z5,Ontario,-79.71089,43.5603651
Wal-Mart Pharmacy,L5B 2C9,Ontario,-79.6424911,43.5930784
Walmart,L4X 1L4,Ontario,-79.5779031,43.6109261
Wellness Healthcare Pharmacy,L5C 4E6,Ontario,-79.6631917,43.5685172
Wellness Pharmacy,L5C 4P3,Ontario,-79.6603851,43.567667
Whole Health Pharmacy Cooksville,L5B 1J2,Ontario,-79.6216104,43.5749763
Woodland Village Pharmacy,L5C 2K1,Ontario,-79.6577538,43.559252
Yuan Ming Pharmacy,L5C 2S4,Ontario,-79.6582801,43.5716367
Walther's IDA Pharmacy,N0K 1N0,Ontario,-81.1416691,43.5048202
Moose Creek Pharmacy,K0C 1W0,Ontario,-75.001594,45.2452887
Seaway Valley Pharmacy,K0C 1X0,Ontario,-75.1870273,44.9453534
NoFrills Pharmacy,N0G 2L2,Ontario,-80.7158977,43.9886207
Walsh's IDA Pharmacy Mount Forest,N0G 2L0,Ontario,-80.7103532,44.0306724
Mount Hope Pharmasave,L0R 1W0,Ontario,-79.9080757,43.1435449
Pharmasave,N0L 1Y0,Ontario,-81.4663475,42.8032858
Metro Pharmacy,K7R 4C4,Ontario,-76.966162,44.2546874
No Frills,K7R 1P8,Ontario,-76.9679701,44.2589755
Rexall,K7R 1P8,Ontario,-76.9679701,44.2589755
Shoppers Drug Mart,K7R 0A6,Ontario,-76.966162,44.2546874
Wal-Mart Pharmacy,K7R 3L1,Ontario,-77.0307867,44.2427607
Wallace's Drug Store,K7R 1H5,Ontario,-76.9501729,44.2476651
Pharmacie Medici Pharmacy,K4B 1J5,Ontario,-75.426636,45.4218255
Barrhaven Medical Pharmacy,K2J 4G3,Ontario,-75.7279334,45.2895501
Cedarview Guardian Pharmacy,K2J 0V2,Ontario,-75.7685001,45.2600216
Centrepointe Gabriel Drugs,K2G 5X3,Ontario,-75.7623646,45.3429987
Costco Pharmacy,K2J 6E5,Ontario,-75.7843783,45.2684597
Greenbank Pharmacy,K2H 9A5,Ontario,-75.7817297,45.3312344
Health Treasure Pharmacy,K2J 3Z6,Ontario,-75.7574375,45.2863454
Jockvale Pharmacy & Clinic,K2J 4J9,Ontario,-75.7773012,45.2753351
Loblaw,K2H 5Y9,Ontario,-75.832851,45.3237828
Loblaw,K2C 0C6,Ontario,-75.7612579,45.3510924
Longfields Pharmacy,K2J 6J2,Ontario,-75.7450098,45.2841959
Merival IDA Pharmacy,K2G 3H9,Ontario,-75.7392799,45.3596823
Rexall,K2G 1V7,Ontario,-75.7604417,45.3499408
Rexall,K2H 5Z1,Ontario,-75.8353058,45.3205022
Rexall,K2J 1S8,Ontario,-75.7560732,45.2849013
Rexall,K2G 4S4,Ontario,-75.734336,45.3217783
Shoppers Drug Mart,K2G 4A1,Ontario,-75.7313984,45.345653
Shoppers Drug Mart,K2H 5V6,Ontario,-75.7809396,45.3296378
Shoppers Drug Mart,K2J 5N1,Ontario,-75.7197775,45.2741589
Shoppers Drug Mart,K2J 5M4,Ontario,-75.7511859,45.267389
Stafford IDA Pharmacy,K2H 9N5,Ontario,-75.8210231,45.3278252
Strandherd Guardian Pharmacy,K2G 4R9,Ontario,-75.7394778,45.2894476
Wal-Mart Pharmacy,K2B 8C1,Ontario,-75.80562,45.3490013
Wal-Mart Pharmacy,K2J 4G8,Ontario,-75.7413461,45.271819
Your Independent Grocer,K2J 4B1,Ontario,-75.748079,45.268788
Your Independent Grocer,K2E 7Z8,Ontario,-75.7306135,45.3503445
Cook's Pharmacy,N3A 1K1,Ontario,-80.7112196,43.3780446
No Frills,N3A 0A2,Ontario,-80.7028157,43.3713033
Town Square Pharmacy,N3A 1R1,Ontario,-80.6692439,43.401794
Findlay's Drugstore,P0J 1P0,Ontario,-79.8761681,47.5139132
Loblaw Pharmacy,P0J 1P0,Ontario,-79.8761681,47.5139132
Shoppers Drug Mart,L1B 1H3,Ontario,-78.5870211,43.9173242
Dixon Medical Pharmacy,L3Y 6P5,Ontario,-79.4573798,44.0605521
Metro Pharmacy,L3X 2N8,Ontario,-79.4770679,44.0335457
Metro Pharmacy,L3Y 8X2,Ontario,-79.4313569,44.0675408
Mulock Medical Pharmacy,L3X 1W1,Ontario,-79.4524571,44.0406761
New Care Pharmacy,L3Y 3E4,Ontario,-79.4339947,44.0705805
Newmarket Pharmacy,L3Y 2N1,Ontario,-79.4756618,44.0551907
Optimum Pharmacy,L3Y 2R2,Ontario,-79.4468309,44.0631002
Real Canadian Superstore,L3Y 8V1,Ontario,-79.4851529,44.0693085
Rexall,L3Y 0A3,Ontario,-79.4765269,44.039335
Robins Pharmacy,L3Y 4X1,Ontario,-79.4533362,44.0600289
Shoppers Drug Mart,L3X 1V6,Ontario,-79.4735525,44.0343966
Shoppers Drug Mart,L3Y 4Z1,Ontario,-79.4851529,44.0563656
Shoppers Drug Mart,L3X 2G2,Ontario,-79.4440176,44.0345933
Shoppers Drug Mart,L3Y 2M7,Ontario,-79.4791771,44.0543402
Shoppers Drug Mart,L3Y 8X2,Ontario,-79.4313569,44.0675408
Total Health Pharmacy,L3Y 7C1,Ontario,-79.4805832,44.0603544
United Care Specialty Pharmacy,L3X 1X4,Ontario,-79.4749587,44.0357045
Wal-Mart Pharmacy,L3Y 8S4,Ontario,-79.4848014,44.0666288
Wal-Mart Pharmacy,L3Y 8X2,Ontario,-79.4313569,44.0675408
Boggio & Mackinnon Pharmacy,L2G 4P1,Ontario,-79.0968959,43.0780747
Costco Pharmacy,L2H 2E9,Ontario,-79.1241588,43.0732699
Falls Pharmacy,L2G 4N4,Ontario,-79.0982195,43.0805255
Food Basics Pharmacy,L2H 3K3,Ontario,-79.1241588,43.118231
Freshco Pharmacy,L2H 1T6,Ontario,-79.1358909,43.0878114
Medcare Drug Mart Niagara,L2H 2E9,Ontario,-79.1241588,43.0732699
Niagara Falls Centre Pharmacy,L2E 7H1,Ontario,-79.0916895,43.1049262
Niagara Falls Pharmacy,L2E 4C3,Ontario,-79.0734206,43.1048912
Pharmasave Morrison Pharmacy,L2E 0A8,Ontario,-79.112137,43.105233
Portage Medical Pharmacy,L2E 6A6,Ontario,-79.0975136,43.1110295
Queen Street Pharmacy,L2E 2L2,Ontario,-79.0660945,43.1068072
Rexall,L2G 1T6,Ontario,-79.1008667,43.0890241
Shoppers Drug Mart,L2G 1V1,Ontario,-79.1043079,43.0895794
Shoppers Drug Mart,L2H 1K7,Ontario,-79.1227473,43.0941214
Shoppers Drug Mart,L2J 2K8,Ontario,-79.1001608,43.1195231
Shoppers Drug Mart,L2E 4E4,Ontario,-79.0735089,43.0997304
Wal-Mart Pharmacy,L2E 6S5,Ontario,-79.1379196,43.0580923
Zehrs Markets,L2E 7K5,Ontario,-79.1160425,43.1021704
Simpson's Apothecary,L0S 1J0,Ontario,-79.1887115,43.2115122
Rexall,P0T 2J0,Ontario,-88.2558759,49.018424
Nobleton Guardian Pharmacy,L0G 1N0,Ontario,-79.6670506,43.9074634
Pharmacie Noelville Pharmacy,P0M 2N0,Ontario,-80.429622,46.1344406
Dean's Pharmasave,P1B 4Y3,Ontario,-79.4664015,46.3266809
Loblaw Pharmacy,P1B 9T2,Ontario,-79.4400797,46.3205604
Marshall Park Pharmacy,P1A 2E4,Ontario,-79.4441646,46.2739386
Metro Pharmacy,P1A 2C7,Ontario,-79.4451179,46.2785666
North Bay Regional Pharmacy,P1B 5A4,Ontario,-79.4618198,46.3110739
Northern Shores Pharmacy,P1B 5H2,Ontario,-79.4654096,46.3284442
Rexall,P1B 2H2,Ontario,-79.4459599,46.3122489
Shopper's Drug Mart,P1B 0A7,Ontario,-79.4683291,46.3329565
Shoppers Drug Mart,P1A 2C2,Ontario,-79.4474876,46.2819649
Shoppers Drug Mart,P1B 4E1,Ontario,-79.4447138,46.3171301
Wal-Mart Pharmacy,P1B 2H3,Ontario,-79.4433184,46.3128312
North Gower Pharmacy,K0A 2T0,Ontario,-75.7479095,45.0942238
9-Eleven Drug Mart,M2M 3V9,Ontario,-79.4181668,43.788921
Agape Pharmacy,M3B 0A7,Ontario,-79.3476558,43.748847
Aria Pharmacy,M2M 2M6,Ontario,-79.4167597,43.7929304
BH Pharmacy,M3J 3K2,Ontario,-79.4897223,43.7649528
Costco Pharmacy,M3K 2C8,Ontario,-79.4538636,43.7308336
Don Mills Pharmacy,M3B 2W6,Ontario,-79.3460276,43.7442911
Dynasty Pharmacy,M2N 6K7,Ontario,-79.4157044,43.7771544
Food Basics Pharmacy,M2J 1X1,Ontario,-79.3243749,43.7755435
Loblaw Pharmacy,M4N 2N5,Ontario,-79.4044471,43.7355549
Madawaska Pharmasave,M2M 3W2,Ontario,-79.417815,43.7906628
Metro Pharmacy,M2N 0B7,Ontario,-79.4128902,43.774229
No Frills,M2M 3X4,Ontario,-79.4204532,43.7954932
NoFrills Pharmacy,M3L 1A5,Ontario,-79.513269,43.7188658
Rexall,M2N 6L8,Ontario,-79.4129782,43.7689853
Seoul Pharmacy,M3B 1Y6,Ontario,-79.3497239,43.7542576
Shoppers Drug Mart,M3A 1Z5,Ontario,-79.3249031,43.7606529
Shoppers Drug Mart,M3H 5Y4,Ontario,-79.4686307,43.7860761
Shoppers Drug Mart,M2H 1J8,Ontario,-79.369611,43.7988699
Shoppers Drug Mart,M2J 4A8,Ontario,-79.3294805,43.7880028
Shoppers Drug Mart,M2K 1E6,Ontario,-79.3879983,43.7693131
Shoppers Drug Mart,M3H 2S1,Ontario,-79.4403251,43.7557762
Shoppers Drug Mart,M6A 2A1,Ontario,-79.4304776,43.7202153
Shoppers Drug Mart,M3L 1A5,Ontario,-79.513269,43.7188658
Shoppers Drug Mart,M2M 3X4,Ontario,-79.4204532,43.7954932
Shoppers Drug Mart,M2R 2A5,Ontario,-79.4452484,43.7914451
Shoppers Drug Mart,M2R 1Z1,Ontario,-79.4461276,43.7845756
Shoppers Drug Mart,M6A 3C6,Ontario,-79.4524571,43.7153004
Shoppers Drug Mart,M2N 5S2,Ontario,-79.4160562,43.7792582
Shoppers Drug Mart,M3N 2K1,Ontario,-79.5164315,43.7555847
Shoppers Drug Mart,M9M 2G3,Ontario,-79.5599928,43.748944
Shoppers Drug Mart,M3H 3N3,Ontario,-79.4354015,43.7408117
Shoppers Drug Mart,M2N 5X2,Ontario,-79.4106916,43.7624096
Shoppers Simply Pharmacy,M2K 2Z3,Ontario,-79.3777934,43.7683575
Ultima Pharmacy,M2N 3B3,Ontario,-79.3900216,43.7658778
Weston Care Pharmacy,M9M 2T7,Ontario,-79.5397956,43.7389396
Whole Health Pharmacy,M9N 2R3,Ontario,-79.5021993,43.6984329
Wilson Pro Pharmacy,M3K 1E7,Ontario,-79.4702127,43.7301315
Yonge Cummer Pharmacy,M2M 3V7,Ontario,-79.4171115,43.788231
York Gate IDA Drugmart,M3N 3A1,Ontario,-79.5202966,43.7586062
Tobia's Guardian Pharmacy,K0H 2G0,Ontario,-77.1310251,44.7116424
Norwich Pharmacy Pharmasave,N0J 1P0,Ontario,-80.6437906,42.9755472
Shoppers Drug Mart,N0J 1P0,Ontario,-80.6437906,42.9755472
Centennial Pharmacy,K0L 2V0,Ontario,-77.9739061,44.4202838
Clear View Pharmacy,L6J 0A3,Ontario,-79.6512631,43.4990143
Dundas Neyagawa Pharmacy,L6M 1L9,Ontario,-79.746199,43.4668495
Food Basics Pharmacy,L6H 6Y3,Ontario,-79.7431421,43.4644709
Ford Drive Pharmacy,L6J 7Z6,Ontario,-79.6498597,43.4893602
Fortinos,L6K 1E7,Ontario,-79.6773986,43.4378019
Fortinos,L6M 4M2,Ontario,-79.7469975,43.4698837
Kerr Speers Pharmacy,L6K 3C5,Ontario,-79.6864302,43.4461479
Lakeshore Drug Mart,L6J 1J5,Ontario,-79.6651869,43.4487788
Madill Health-Aid Pharmacy,L6J 1J2,Ontario,-79.665735,43.4476926
Metro Pharmacy,L6M 2S2,Ontario,-79.7052797,43.4473373
Metro Pharmacy,L6H 4L2,Ontario,-79.6954609,43.48279
Palermo Pharmacy,L6M 4J2,Ontario,-79.7743314,43.4347997
Ray Pharmacy,L6L 5W4,Ontario,-79.7008965,43.4333786
Real Canadian Superstore,L6H 7T4,Ontario,-79.7180776,43.4814161
Rexall,L6L 1H6,Ontario,-79.7121172,43.3947345
Rexall,L6J 4W3,Ontario,-79.6561751,43.4804079
Shoppers Drug Mart,L6H 6Y3,Ontario,-79.7431421,43.4644709
Shoppers Drug Mart,L6H 3H6,Ontario,-79.687044,43.4623677
Shoppers Drug Mart,L6L 1H2,Ontario,-79.7082602,43.398263
Shoppers Drug Mart,L6J 7Z5,Ontario,-79.6786262,43.4574317
Shoppers Drug Mart,L6H 4L3,Ontario,-79.6935321,43.4833593
Shoppers Drug Mart,L6L 5H8,Ontario,-79.6907265,43.4199343
Shoppers Drug Mart,L6K 3C7,Ontario,-79.6898497,43.446533
Shoppers Drug Mart,L6H 0E9,Ontario,-79.7066823,43.4980999
Shoppers Drug Mart,L6M 5A9,Ontario,-79.7587381,43.4493412
Sobeys Pharmacy,L6J 4W3,Ontario,-79.6561751,43.4804079
Sobeys Pharmacy,L6J 4L3,Ontario,-79.657403,43.4669689
The Medicine Shoppe,L6J 1H9,Ontario,-79.667226,43.4470089
Wal-Mart Pharmacy,L6H 6M8,Ontario,-79.7152727,43.4775882
Odessa Pharmacy,K0H 2H0,Ontario,-76.7317454,44.2809491
Broadway Pharmacy,L9W 3Y5,Ontario,-80.1193041,43.9139274
Fifth Avenue Pharmacy,L9W 1G2,Ontario,-80.0978378,43.9284508
Jeffers Pharmacy Limited,L9W 7N7,Ontario,-80.0993215,43.9212702
Orangeville Pharmacy,L9W 6T6,Ontario,-80.0739042,43.9214633
Rexall,L9W 5L1,Ontario,-80.1212235,43.9036054
Rolling Hills Pharmacy,L9W 4X9,Ontario,-80.0737474,43.9207353
Shoppers Drug Mart,L9W 0A4,Ontario,-80.1277669,43.9134079
Shoppers Drug Mart,L9W 3T7,Ontario,-80.103074,43.9315653
Shoppers Drug Mart,L9W 1J6,Ontario,-80.0862299,43.9217522
Sobeys Pharmacy,L9W 5L1,Ontario,-80.1212235,43.9036054
Wal-Mart Pharmacy,L9W 2E8,Ontario,-80.0992342,43.9291632
Zehrs Markets,L9W 3W8,Ontario,-80.2321313,43.9433318
City Med Pharmacy,L3V 2Y5,Ontario,-79.420621,44.6062198
Community Drug Mart,L3V 2Y9,Ontario,-79.4235208,44.6055415
Costco Pharmacy,L3V 0Y7,Ontario,-79.4525606,44.5947674
Fittons Pharmacy,L3V 7R2,Ontario,-79.4313052,44.6208707
Food Basics Pharmacy,L3V 8A3,Ontario,-79.4563057,44.6110793
Laclie Pharmacy,L3V 4P5,Ontario,-79.422314,44.6244134
Memorial Pharmasave,L3V 5X6,Ontario,-79.4237692,44.5946158
Metro Pharmacy,L3V 4R8,Ontario,-79.4162901,44.611948
Rexall Pharma Plus,L3V 1V5,Ontario,-79.4185175,44.6091626
Shoppers Drug Mart,L3V 1W7,Ontario,-79.4162719,44.6115082
Shoppers Drug Mart,L3V 6C7,Ontario,-79.4394377,44.6081213
Shoppers Simply Pharmacy,L3V 5X1,Ontario,-79.4266173,44.6011587
Wal-Mart Pharmacy,L3V 0B5,Ontario,-79.4536713,44.6152147
Zehrs Markets,L3V 6J3,Ontario,-79.4185449,44.6098223
Crown Pointe Pharmacy,K4A 0B4,Ontario,-75.4743065,45.482602
Innes Ideal Pharmacy,K4A 1A7,Ontario,-75.4860905,45.4617054
Pharmacie Jean Coutu Pharmacy,K1C 1G4,Ontario,-75.5240483,45.4726571
Rexall,K1C 1S6,Ontario,-75.5257935,45.47123
Rexall,K1C 2L9,Ontario,-75.5168328,45.4780351
Rexall,K1C 7E2,Ontario,-75.5245723,45.460709
Shoppers Drug Mart,K1E 3P6,Ontario,-75.491698,45.4696786
Shoppers Drug Mart,K4A 3W6,Ontario,-75.4832173,45.4556639
Shoppers Drug Mart,K1C 2R1,Ontario,-75.5367322,45.4809034
Shoppers Drug Mart,K4A 4W9,Ontario,-75.4658866,45.4676883
Shoppers Drug Mart,K1C 1G7,Ontario,-75.5177064,45.4743921
Shoppers Drug Mart,K1W 1K9,Ontario,-75.5095133,45.4500548
Sobeys Pharmacy,K4A 0G4,Ontario,-75.4553161,45.469773
St Mary Health Centre Pharmacy,K4A 0G4,Ontario,-75.4553161,45.469773
Taylor Creek Pharmacy,K4A 0N9,Ontario,-75.4832954,45.4890257
Wal-Mart Pharmacy,K1C 1T1,Ontario,-75.5178877,45.446332
Osgoode Pharmacy,K0A 2W0,Ontario,-75.5676685,45.1474816
CATP Oshawa,L1H 3L9,Ontario,-78.8541892,43.8802966
Clinic Pharmacy,L1H 1B9,Ontario,-78.8590546,43.8980964
Costco Pharmacy,L1G 0A6,Ontario,-78.8579239,43.9027431
Custom Care Pharmacy & Compounding,L1K 3B3,Ontario,-78.8723226,43.944186
Harmony Valley Pharmacy Remedy's,L1K 0V4,Ontario,-78.8380331,43.9231014
Intrepid Pharmacy,L1J 8R7,Ontario,-78.8779831,43.8950933
Lovell Drugs,L1J 3H2,Ontario,-78.8904527,43.9111289
Lovell Drugs,L1H 1A9,Ontario,-78.8631236,43.8979072
Lovell Drugs Whitby,L1H 8P4,Ontario,-78.8145493,43.8905395
Medical Pharmacy,L1H 7K4,Ontario,-78.9175088,44.0016728
O.M.C Pharmacy,L1H 1G4,Ontario,-78.8390607,43.9029066
Oshawa Lakeview Pharmacy,L1J 4K1,Ontario,-78.8625044,43.8712355
Pharmasave Devon Pharmacy,L1H 6C7,Ontario,-78.8398569,43.8925947
Prescription Pharmacy,L1H 2J9,Ontario,-78.8607353,43.8899337
Real Canadian Superstore,L1H 7K5,Ontario,-78.8750644,43.9574853
Real Canadian Superstore,L1J 1Z4,Ontario,-78.8771871,43.8852119
Rexall Pharma Plus,L1J 2K9,Ontario,-78.8830242,43.8935983
Saver's PharmaChoice,L1H 1B8,Ontario,-78.8596738,43.8977889
Shoppers Drug Mart,L1J 3H1,Ontario,-78.8897452,43.9107648
Shoppers Drug Mart,L1J 2K5,Ontario,-78.8810785,43.8929651
Shoppers Drug Mart,L1H 7K4,Ontario,-78.9175088,44.0016728
Shoppers Drug Mart,L1J 6P4,Ontario,-78.8492351,43.8703719
Shoppers Drug Mart,L1G 7T4,Ontario,-78.8683424,43.9359162
Shoppers Drug Mart,L1J 0A1,Ontario,-78.8731186,43.8958682
Shoppers Drug Mart,L1K 1B7,Ontario,-78.851446,43.939923
Simcoe North Pharmacy,L1G 4X1,Ontario,-78.8754182,43.9295419
Sobeys Pharmacy,L1K 2Z5,Ontario,-78.8577277,43.9384065
Taunton Pharmacy,L1G 3T7,Ontario,-78.8768333,43.933805
Wal-Mart Pharmacy,L1J 0B5,Ontario,-78.8766564,43.8797045
Wal-Mart Pharmacy,L1H 7K5,Ontario,-78.8750644,43.9574853
Walmart Pharmacy,L1H 8J4,Ontario,-78.8152573,43.9077043
Walters Pharmacy,L1J 1M9,Ontario,-78.8518891,43.8696009
1355 Bank Street Pharmacy,K1H 8K7,Ontario,-75.6754864,45.3881133
Apothe Sos Pharmacy,K2C 0R2,Ontario,-75.7327303,45.3678364
Bank Street Medical Pharmacy,K1V 8A3,Ontario,-75.6614843,45.3678183
Bank Street Pharmacy,K1V 8R9,Ontario,-75.6489365,45.3549039
Bayshore Pharmacy,K2B 8E8,Ontario,-75.8057793,45.3550098
Bell Pharmacy,K1R 6X4,Ontario,-75.7057486,45.4071502
Blossom Park Pharmacy,K1T 1N6,Ontario,-75.6259896,45.3476227
Bridlewood Drug Mart,K2M 2Y2,Ontario,-75.8570942,45.291546
Carling IDA Pharmacy,K1Z 7K8,Ontario,-75.7353563,45.3853244
Carlingwood Pharmacy,K2A 3V6,Ontario,-75.7710606,45.3702312
Centretown Pharmacy,K2P 1Y1,Ontario,-75.6957287,45.4143076
Costco Pharmacy,K2G 1E3,Ontario,-75.7237847,45.3377981
Evans Medical Pharmacy,K1H 7Z8,Ontario,-75.6693895,45.380216
Fallowfield Pharmacy,K2J 4A7,Ontario,-75.7483639,45.2916232
First Care Pharmacy,K1G 5H6,Ontario,-75.6208282,45.3694322
Glebe Apothecary,K1S 3V6,Ontario,-75.6889882,45.4033273
Greenbank Hunt Club Pharmacy,K2H 8X4,Ontario,-75.7798651,45.3242643
Guardian Hills Pharmacy,K1K 0T9,Ontario,-75.6445961,45.4414547
